label,i,j,K_ij
fcnn,15,3,44.84282684326172
fcnn,15,4,49.1702880859375
fcnn,15,5,33.372955322265625
fcnn,15,6,44.529075622558594
fcnn,15,7,32.617671966552734
fcnn,15,8,48.15010070800781
fcnn,15,9,23.70724868774414
fcnn,15,10,41.936100006103516
fcnn,15,11,46.69654846191406
fcnn,15,12,46.71696090698242
fcnn,15,13,36.41381072998047
fcnn,15,14,41.457061767578125
fcnn,16,0,59.162261962890625
fcnn,16,1,46.47785568237305
fcnn,16,2,51.62493896484375
fcnn,16,3,59.05189514160156
fcnn,16,4,55.08800506591797
fcnn,16,5,38.49085998535156
fcnn,16,6,50.70728302001953
fcnn,16,7,41.95037078857422
fcnn,16,8,54.024044036865234
fcnn,16,9,32.624027252197266
fcnn,16,10,49.9271240234375
fcnn,16,11,55.69618225097656
fcnn,16,12,53.71354675292969
fcnn,16,13,41.39646911621094
fcnn,16,14,47.857723236083984
fcnn,16,15,48.7564811706543
fcnn,17,0,56.23877716064453
fcnn,17,1,44.383087158203125
fcnn,17,2,48.85105514526367
fcnn,17,3,46.93513488769531
fcnn,17,4,54.00578308105469
fcnn,17,5,37.792144775390625
fcnn,17,6,48.59059524536133
fcnn,17,7,35.14112854003906
fcnn,17,8,49.072608947753906
fcnn,17,9,29.578678131103516
fcnn,17,10,47.477638244628906
fcnn,17,11,51.523170471191406
fcnn,17,12,49.20738220214844
fcnn,17,13,40.435325622558594
fcnn,17,14,45.35585021972656
fcnn,17,15,44.02910232543945
fcnn,17,16,48.84146499633789
fcnn,18,0,33.3848876953125
fcnn,18,1,27.79132080078125
fcnn,18,2,35.80506896972656
fcnn,18,3,32.33777618408203
fcnn,18,4,35.23883056640625
fcnn,18,5,29.54090690612793
fcnn,18,6,33.4865837097168
fcnn,18,7,35.767738342285156
fcnn,18,8,35.99534606933594
fcnn,18,9,29.144241333007812
fcnn,18,10,31.10721206665039
fcnn,18,11,34.14411926269531
fcnn,18,12,29.78874969482422
fcnn,18,13,33.39791488647461
