label,i,j,K_ij
fcnn,30,2,18.261829376220703
fcnn,30,3,20.711977005004883
fcnn,30,4,20.441097259521484
fcnn,30,5,18.949811935424805
fcnn,30,6,17.44556427001953
fcnn,30,7,17.837600708007812
fcnn,30,8,20.102413177490234
fcnn,30,9,20.457136154174805
fcnn,30,10,20.202556610107422
fcnn,30,11,19.108192443847656
fcnn,30,12,22.24271011352539
fcnn,30,13,20.517475128173828
fcnn,30,14,17.2123966217041
fcnn,30,15,16.897356033325195
fcnn,30,16,17.745906829833984
fcnn,30,17,18.19549560546875
fcnn,30,18,18.794708251953125
fcnn,30,19,16.660400390625
fcnn,30,20,21.928226470947266
fcnn,30,21,18.22096061706543
fcnn,30,22,18.30702781677246
fcnn,30,23,21.05501937866211
fcnn,30,24,19.770584106445312
fcnn,30,25,18.153236389160156
fcnn,30,26,17.299423217773438
fcnn,30,27,19.019617080688477
fcnn,30,28,18.008052825927734
fcnn,30,29,16.277748107910156
fcnn,31,0,16.813434600830078
fcnn,31,1,16.98879623413086
fcnn,31,2,17.827089309692383
fcnn,31,3,18.321613311767578
fcnn,31,4,19.700645446777344
fcnn,31,5,18.972877502441406
fcnn,31,6,15.862349510192871
fcnn,31,7,17.320091247558594
fcnn,31,8,18.008337020874023
fcnn,31,9,19.306121826171875
fcnn,31,10,19.50246810913086
fcnn,31,11,17.002288818359375
fcnn,31,12,22.066381454467773
fcnn,31,13,20.246049880981445
fcnn,31,14,17.212387084960938
fcnn,31,15,15.23238754272461
fcnn,31,16,16.200180053710938
fcnn,31,17,17.479541778564453
fcnn,31,18,16.814205169677734
fcnn,31,19,16.64801788330078
fcnn,31,20,19.372848510742188
fcnn,31,21,17.361553192138672
fcnn,31,22,17.57489776611328
fcnn,31,23,20.258865356445312
fcnn,31,24,19.296995162963867
fcnn,31,25,17.198932647705078
fcnn,31,26,16.685184478759766
fcnn,31,27,16.88406753540039
fcnn,31,28,16.373069763183594
fcnn,31,29,14.138406753540039
fcnn,31,30,18.748291015625
fcnn,32,0,17.311695098876953
fcnn,32,1,18.095666885375977
fcnn,32,2,17.52761459350586
fcnn,32,3,18.919145584106445
fcnn,32,4,18.699262619018555
fcnn,32,5,18.525638580322266
fcnn,32,6,16.22907257080078
fcnn,32,7,17.718955993652344
fcnn,32,8,18.707910537719727
fcnn,32,9,18.58336639404297
fcnn,32,10,20.542715072631836
fcnn,32,11,21.516502380371094
fcnn,32,12,19.943878173828125
fcnn,32,13,20.618635177612305
fcnn,32,14,18.641902923583984
fcnn,32,15,18.1672306060791
fcnn,32,16,19.425735473632812
fcnn,32,17,17.440589904785156
fcnn,32,18,17.373226165771484
fcnn,32,19,18.19493865966797
fcnn,32,20,21.080684661865234
fcnn,32,21,17.12390899658203
fcnn,32,22,16.92850112915039
fcnn,32,23,20.806209564208984
fcnn,32,24,21.97951889038086
fcnn,32,25,18.107662200927734
fcnn,32,26,17.718229293823242
fcnn,32,27,20.008182525634766
fcnn,32,28,16.843379974365234
fcnn,32,29,14.897889137268066
fcnn,32,30,19.237674713134766
fcnn,32,31,17.594118118286133
fcnn,33,0,16.283832550048828
fcnn,33,1,16.31407928466797
fcnn,33,2,17.597482681274414
fcnn,33,3,18.045639038085938
fcnn,33,4,19.173847198486328
fcnn,33,5,18.813446044921875
fcnn,33,6,15.824950218200684
fcnn,33,7,16.77846336364746
fcnn,33,8,17.595386505126953
fcnn,33,9,19.125404357910156
fcnn,33,10,19.133464813232422
fcnn,33,11,16.347156524658203
fcnn,33,12,21.166595458984375
fcnn,33,13,19.985042572021484
fcnn,33,14,16.459728240966797
fcnn,33,15,14.807390213012695
fcnn,33,16,15.684307098388672
fcnn,33,17,16.80185890197754
fcnn,33,18,16.087562561035156
fcnn,33,19,16.73094940185547
fcnn,33,20,18.972911834716797
fcnn,33,21,17.117523193359375
fcnn,33,22,17.315549850463867
fcnn,33,23,19.504390716552734
fcnn,33,24,18.890003204345703
fcnn,33,25,17.08791732788086
fcnn,33,26,16.235729217529297
fcnn,33,27,16.638547897338867
fcnn,33,28,16.01421546936035
fcnn,33,29,13.998189926147461
fcnn,33,30,17.990041732788086
fcnn,33,31,17.840553283691406
fcnn,33,32,16.87383270263672
fcnn,34,0,17.608217239379883
fcnn,34,1,18.528627395629883
fcnn,34,2,17.725120544433594
fcnn,34,3,18.446603775024414
fcnn,34,4,18.986351013183594
fcnn,34,5,17.940271377563477
fcnn,34,6,15.49212646484375
fcnn,34,7,18.122726440429688
fcnn,34,8,17.490997314453125
fcnn,34,9,18.28040313720703
fcnn,34,10,21.619731903076172
fcnn,34,11,19.15854263305664
fcnn,34,12,20.81473159790039
fcnn,34,13,21.50263214111328
fcnn,34,14,19.983501434326172
fcnn,34,15,17.613258361816406
fcnn,34,16,18.902860641479492
fcnn,34,17,18.97944450378418
fcnn,34,18,16.95352554321289
fcnn,34,19,19.8164119720459
fcnn,34,20,21.208650588989258
fcnn,34,21,18.213134765625
fcnn,34,22,17.246408462524414
fcnn,34,23,19.34942626953125
fcnn,34,24,23.927825927734375
fcnn,34,25,17.12798309326172
fcnn,34,26,18.838668823242188
fcnn,34,27,19.43351173400879
fcnn,34,28,16.053936004638672
fcnn,34,29,14.625019073486328
fcnn,34,30,17.928028106689453
fcnn,34,31,17.362632751464844
fcnn,34,32,19.669357299804688
fcnn,34,33,17.11786651611328
fcnn,35,0,16.743377685546875
fcnn,35,1,16.9014949798584
fcnn,35,2,18.37430191040039
fcnn,35,3,18.02482032775879
fcnn,35,4,18.41278839111328
fcnn,35,5,19.758853912353516
fcnn,35,6,15.700865745544434
fcnn,35,7,15.323373794555664
fcnn,35,8,18.315195083618164
fcnn,35,9,18.494503021240234
fcnn,35,10,18.034332275390625
fcnn,35,11,18.178600311279297
fcnn,35,12,19.952299118041992
fcnn,35,13,18.926162719726562
fcnn,35,14,15.473200798034668
fcnn,35,15,15.506891250610352
fcnn,35,16,15.996078491210938
fcnn,35,17,16.04429817199707
fcnn,35,18,16.037464141845703
fcnn,35,19,15.21507453918457
fcnn,35,20,19.04701042175293
fcnn,35,21,17.762718200683594
fcnn,35,22,18.623035430908203
fcnn,35,23,20.388999938964844
fcnn,35,24,18.116493225097656
fcnn,35,25,18.584457397460938
fcnn,35,26,15.516450881958008
fcnn,35,27,19.106159210205078
fcnn,35,28,16.248323440551758
fcnn,35,29,14.052858352661133
fcnn,35,30,18.697734832763672
fcnn,35,31,16.72505760192871
fcnn,35,32,19.35065269470215
fcnn,35,33,16.12154769897461
fcnn,35,34,15.769695281982422
fcnn,36,0,18.37550926208496
fcnn,36,1,20.375835418701172
fcnn,36,2,18.632204055786133
fcnn,36,3,19.97399139404297
fcnn,36,4,20.574005126953125
fcnn,36,5,18.815773010253906
fcnn,36,6,15.762518882751465
fcnn,36,7,20.3218994140625
fcnn,36,8,21.857463836669922
fcnn,36,9,23.628108978271484
fcnn,36,10,22.364173889160156
fcnn,36,11,19.381549835205078
fcnn,36,12,23.239255905151367
fcnn,36,13,22.735790252685547
fcnn,36,14,18.703813552856445
fcnn,36,15,17.745182037353516
fcnn,36,16,16.701213836669922
fcnn,36,17,20.123798370361328
fcnn,36,18,19.12039566040039
fcnn,36,19,16.91724395751953
fcnn,36,20,21.02322006225586
fcnn,36,21,19.054737091064453
fcnn,36,22,19.855941772460938
fcnn,36,23,22.7347412109375
fcnn,36,24,19.45458984375
fcnn,36,25,17.66715431213379
fcnn,36,26,17.763431549072266
fcnn,36,27,17.705467224121094
fcnn,36,28,17.577917098999023
fcnn,36,29,15.053707122802734
fcnn,36,30,19.214473724365234
fcnn,36,31,18.64418601989746
fcnn,36,32,17.876117706298828
fcnn,36,33,18.21493148803711
fcnn,36,34,18.342830657958984
fcnn,36,35,17.110103607177734
fcnn,37,0,20.018447875976562
fcnn,37,1,21.589599609375
fcnn,37,2,21.063291549682617
fcnn,37,3,20.01715850830078
fcnn,37,4,20.90102767944336
fcnn,37,5,22.594280242919922
fcnn,37,6,17.438030242919922
fcnn,37,7,18.43621063232422
fcnn,37,8,20.89517593383789
fcnn,37,9,21.9129581451416
fcnn,37,10,22.933435440063477
fcnn,37,11,20.893688201904297
fcnn,37,12,24.599014282226562
fcnn,37,13,23.65696907043457
fcnn,37,14,18.640737533569336
fcnn,37,15,17.995697021484375
fcnn,37,16,19.589859008789062
fcnn,37,17,20.051233291625977
fcnn,37,18,20.391464233398438
fcnn,37,19,17.889060974121094
fcnn,37,20,23.363174438476562
fcnn,37,21,22.318750381469727
fcnn,37,22,22.080425262451172
fcnn,37,23,22.941661834716797
fcnn,37,24,21.60916519165039
fcnn,37,25,22.883712768554688
fcnn,37,26,19.98224449157715
fcnn,37,27,21.209692001342773
fcnn,37,28,18.021486282348633
fcnn,37,29,17.00215721130371
fcnn,37,30,20.275779724121094
fcnn,37,31,19.20674705505371
fcnn,37,32,19.2519474029541
fcnn,37,33,18.773067474365234
fcnn,37,34,19.289915084838867
fcnn,37,35,20.10043716430664
fcnn,37,36,21.313682556152344
fcnn,38,0,18.448747634887695
fcnn,38,1,18.316280364990234
fcnn,38,2,15.462315559387207
fcnn,38,3,18.221603393554688
fcnn,38,4,16.27208709716797
fcnn,38,5,15.128189086914062
fcnn,38,6,14.621274948120117
fcnn,38,7,16.37953758239746
fcnn,38,8,17.322341918945312
fcnn,38,9,16.402790069580078
fcnn,38,10,19.830472946166992
fcnn,38,11,20.627071380615234
fcnn,38,12,18.033655166625977
fcnn,38,13,19.23059844970703
fcnn,38,14,17.401273727416992
fcnn,38,15,16.950977325439453
fcnn,38,16,18.59906005859375
fcnn,38,17,16.119686126708984
fcnn,38,18,17.803550720214844
fcnn,38,19,15.457594871520996
fcnn,38,20,21.293296813964844
fcnn,38,21,18.518491744995117
fcnn,38,22,14.746929168701172
fcnn,38,23,16.98632049560547
fcnn,38,24,19.158586502075195
fcnn,38,25,17.597084045410156
fcnn,38,26,18.383636474609375
fcnn,38,27,19.463775634765625
fcnn,38,28,15.951597213745117
fcnn,38,29,15.654956817626953
fcnn,38,30,17.19003677368164
fcnn,38,31,15.260629653930664
fcnn,38,32,18.082637786865234
fcnn,38,33,15.051815032958984
fcnn,38,34,17.774412155151367
fcnn,38,35,15.07390022277832
fcnn,38,36,17.345012664794922
fcnn,38,37,19.32953643798828
fcnn,39,0,16.452917098999023
fcnn,39,1,16.980255126953125
fcnn,39,2,20.28728485107422
fcnn,39,3,19.929168701171875
fcnn,39,4,19.54747772216797
fcnn,39,5,19.983165740966797
fcnn,39,6,14.75954818725586
fcnn,39,7,17.196758270263672
fcnn,39,8,16.422805786132812
fcnn,39,9,20.005842208862305
fcnn,39,10,21.56288719177246
fcnn,39,11,18.24118995666504
fcnn,39,12,22.059001922607422
fcnn,39,13,20.327617645263672
fcnn,39,14,18.58513641357422
fcnn,39,15,15.628742218017578
fcnn,39,16,16.24813461303711
fcnn,39,17,17.88360595703125
fcnn,39,18,17.020282745361328
fcnn,39,19,19.02739715576172
fcnn,39,20,19.83985137939453
fcnn,39,21,19.36058235168457
fcnn,39,22,19.720687866210938
fcnn,39,23,20.089128494262695
fcnn,39,24,20.02821159362793
fcnn,39,25,18.27372932434082
fcnn,39,26,16.52463150024414
fcnn,39,27,20.139747619628906
fcnn,39,28,15.324359893798828
fcnn,39,29,13.463985443115234
fcnn,39,30,18.326602935791016
fcnn,39,31,17.511245727539062
fcnn,39,32,17.87871551513672
fcnn,39,33,16.945985794067383
fcnn,39,34,18.43864631652832
fcnn,39,35,18.212467193603516
fcnn,39,36,17.995868682861328
fcnn,39,37,20.58965301513672
fcnn,39,38,15.297082901000977
