label,i,j,K_ij
attn,1,0,0.6559467315673828
attn,2,0,0.6587181091308594
attn,2,1,0.6795244216918945
attn,3,0,0.6998481750488281
attn,3,1,0.7077181339263916
attn,3,2,0.714246928691864
attn,4,0,0.6641006469726562
attn,4,1,0.6760320663452148
attn,4,2,0.6885889172554016
attn,4,3,0.7177668809890747
attn,5,0,0.6400606632232666
attn,5,1,0.6698278784751892
attn,5,2,0.6640291213989258
attn,5,3,0.696801483631134
attn,5,4,0.6749036312103271
attn,6,0,0.5795829892158508
attn,6,1,0.5999282598495483
attn,6,2,0.5977728962898254
attn,6,3,0.6338261961936951
attn,6,4,0.6015613079071045
attn,6,5,0.5971722602844238
attn,7,0,0.6020143032073975
attn,7,1,0.6292620897293091
attn,7,2,0.6343291997909546
attn,7,3,0.6641714572906494
attn,7,4,0.6368523836135864
attn,7,5,0.6234383583068848
attn,7,6,0.557833194732666
attn,8,0,0.6303011178970337
attn,8,1,0.6432781219482422
attn,8,2,0.6497403383255005
attn,8,3,0.685488760471344
attn,8,4,0.6547760963439941
attn,8,5,0.6332911849021912
attn,8,6,0.5727390646934509
attn,8,7,0.5946137309074402
attn,9,0,0.5944199562072754
attn,9,1,0.6141293048858643
attn,9,2,0.6288739442825317
attn,9,3,0.6447194814682007
attn,9,4,0.6261863112449646
attn,9,5,0.612896740436554
attn,9,6,0.5415913462638855
attn,9,7,0.5847164392471313
attn,9,8,0.5762660503387451
attn,10,0,0.6626006364822388
attn,10,1,0.6696981191635132
attn,10,2,0.6732585430145264
attn,10,3,0.7201182842254639
attn,10,4,0.686964750289917
attn,10,5,0.6687168478965759
attn,10,6,0.6072775721549988
attn,10,7,0.6318162679672241
attn,10,8,0.6509237289428711
attn,10,9,0.6126546859741211
attn,11,0,0.6235756278038025
attn,11,1,0.6252329349517822
attn,11,2,0.6366515755653381
attn,11,3,0.6662940979003906
attn,11,4,0.6332696676254272
attn,11,5,0.6094589829444885
attn,11,6,0.5517403483390808
attn,11,7,0.5810558199882507
attn,11,8,0.5971879959106445
attn,11,9,0.5686758756637573
attn,11,10,0.62553471326828
attn,12,0,0.6573094129562378
attn,12,1,0.6732852458953857
attn,12,2,0.6800370216369629
attn,12,3,0.7158142924308777
attn,12,4,0.686755895614624
attn,12,5,0.6724493503570557
attn,12,6,0.5922383666038513
attn,12,7,0.6442326307296753
attn,12,8,0.6547787189483643
attn,12,9,0.6139750480651855
attn,12,10,0.6759400367736816
attn,12,11,0.6357632279396057
attn,13,0,0.6419493556022644
attn,13,1,0.6521281599998474
attn,13,2,0.662378191947937
attn,13,3,0.6902941465377808
attn,13,4,0.6598354578018188
attn,13,5,0.6492409706115723
attn,13,6,0.5833137631416321
attn,13,7,0.6133608818054199
attn,13,8,0.6213709115982056
attn,13,9,0.6010509729385376
attn,13,10,0.6603788137435913
attn,13,11,0.615527868270874
attn,13,12,0.6553910374641418
attn,14,0,0.6120004653930664
attn,14,1,0.623410701751709
attn,14,2,0.6294590830802917
attn,14,3,0.6516857147216797
attn,14,4,0.6407783031463623
attn,14,5,0.6165077090263367
attn,14,6,0.5603926777839661
attn,14,7,0.5888336896896362
attn,14,8,0.603453516960144
attn,14,9,0.578644335269928
attn,14,10,0.6377245187759399
attn,14,11,0.5940392017364502
attn,14,12,0.6392741203308105
attn,14,13,0.6179968118667603
attn,15,0,0.5799939632415771
attn,15,1,0.5872417688369751
attn,15,2,0.5929639935493469
attn,15,3,0.6114375591278076
attn,15,4,0.5986677408218384
attn,15,5,0.5900185108184814
attn,15,6,0.5279988050460815
attn,15,7,0.561107873916626
attn,15,8,0.561909019947052
attn,15,9,0.5442859530448914
attn,15,10,0.5917454957962036
attn,15,11,0.5542281866073608
attn,15,12,0.5996736288070679
attn,15,13,0.5752257108688354
attn,15,14,0.5633791089057922
attn,16,0,0.619035542011261
attn,16,1,0.6234763860702515
attn,16,2,0.6376594305038452
attn,16,3,0.6701003313064575
attn,16,4,0.6400834321975708
attn,16,5,0.6188764572143555
attn,16,6,0.56287682056427
attn,16,7,0.5926989316940308
attn,16,8,0.605406641960144
attn,16,9,0.5661777257919312
attn,16,10,0.6387499570846558
attn,16,11,0.5938320159912109
attn,16,12,0.6400801539421082
attn,16,13,0.6131787896156311
attn,16,14,0.6007848381996155
attn,16,15,0.5628806352615356
attn,17,0,0.597576916217804
attn,17,1,0.5964330434799194
attn,17,2,0.616363525390625
attn,17,3,0.6383081078529358
attn,17,4,0.612796425819397
attn,17,5,0.5879174470901489
attn,17,6,0.5377845764160156
attn,17,7,0.5647636651992798
attn,17,8,0.5785583257675171
attn,17,9,0.5489147305488586
attn,17,10,0.6149357557296753
attn,17,11,0.5658754110336304
attn,17,12,0.6081193685531616
attn,17,13,0.5937486290931702
attn,17,14,0.5741226077079773
attn,17,15,0.5427762866020203
attn,17,16,0.5769749879837036
attn,18,0,0.6130149364471436
attn,18,1,0.6248481869697571
attn,18,2,0.6422220468521118
attn,18,3,0.6623527407646179
attn,18,4,0.6434088945388794
attn,18,5,0.6201648712158203
attn,18,6,0.5577412843704224
attn,18,7,0.6043736338615417
attn,18,8,0.595922589302063
attn,18,9,0.5768964886665344
attn,18,10,0.6360264420509338
attn,18,11,0.5981955528259277
attn,18,12,0.6427093744277954
attn,18,13,0.6130179166793823
attn,18,14,0.6015089750289917
attn,18,15,0.5684481859207153
attn,18,16,0.5990335941314697
attn,18,17,0.5660319328308105
attn,19,0,0.6191493272781372
attn,19,1,0.6393751502037048
attn,19,2,0.6355375051498413
attn,19,3,0.6737456321716309
attn,19,4,0.6539797782897949
attn,19,5,0.6321598291397095
attn,19,6,0.5685961246490479
attn,19,7,0.5956830382347107
attn,19,8,0.6156642436981201
attn,19,9,0.5767128467559814
attn,19,10,0.6479619741439819
attn,19,11,0.5863596200942993
attn,19,12,0.6352024674415588
attn,19,13,0.617489755153656
attn,19,14,0.5987638831138611
attn,19,15,0.5553215742111206
attn,19,16,0.5946435332298279
attn,19,17,0.5812779664993286
attn,19,18,0.589949369430542
attn,20,0,0.6937566995620728
attn,20,1,0.7163585424423218
attn,20,2,0.7222923040390015
attn,20,3,0.7579100728034973
attn,20,4,0.7239501476287842
attn,20,5,0.7002664804458618
attn,20,6,0.6349136829376221
attn,20,7,0.6714687347412109
attn,20,8,0.6825250387191772
attn,20,9,0.6498081088066101
attn,20,10,0.7192980051040649
attn,20,11,0.6673105955123901
attn,20,12,0.7286330461502075
attn,20,13,0.6960574984550476
attn,20,14,0.674211859703064
attn,20,15,0.635810136795044
attn,20,16,0.6746516823768616
attn,20,17,0.646011233329773
attn,20,18,0.6769102811813354
attn,20,19,0.6800605058670044
attn,21,0,0.6345998644828796
attn,21,1,0.6423613429069519
attn,21,2,0.6523026823997498
attn,21,3,0.6902315616607666
attn,21,4,0.6584508419036865
attn,21,5,0.6400531530380249
attn,21,6,0.5691947340965271
attn,21,7,0.6048598885536194
attn,21,8,0.624478816986084
attn,21,9,0.5803640484809875
attn,21,10,0.6588280200958252
attn,21,11,0.6029235124588013
attn,21,12,0.6506713628768921
attn,21,13,0.6310776472091675
attn,21,14,0.6071560382843018
attn,21,15,0.5726547837257385
attn,21,16,0.6042495369911194
attn,21,17,0.5806592702865601
attn,21,18,0.6090853810310364
attn,21,19,0.6135162115097046
attn,21,20,0.6902470588684082
attn,22,0,0.6462557911872864
attn,22,1,0.6645011901855469
attn,22,2,0.6642102003097534
attn,22,3,0.7000634074211121
attn,22,4,0.667770266532898
attn,22,5,0.6457552313804626
attn,22,6,0.5784639716148376
attn,22,7,0.6067128777503967
attn,22,8,0.640543520450592
attn,22,9,0.6033022403717041
attn,22,10,0.6618903279304504
attn,22,11,0.6209779381752014
attn,22,12,0.6663092374801636
attn,22,13,0.6432061195373535
attn,22,14,0.6230856776237488
attn,22,15,0.582750141620636
attn,22,16,0.6235792636871338
attn,22,17,0.5878446102142334
attn,22,18,0.6164140701293945
attn,22,19,0.6180298328399658
attn,22,20,0.6950107216835022
attn,22,21,0.6317429542541504
attn,23,0,0.6524304151535034
attn,23,1,0.6747986078262329
attn,23,2,0.6703741550445557
attn,23,3,0.7056293487548828
attn,23,4,0.6839914321899414
attn,23,5,0.657371997833252
attn,23,6,0.5894314050674438
attn,23,7,0.6216859817504883
attn,23,8,0.6376286745071411
attn,23,9,0.6096857786178589
attn,23,10,0.6738954782485962
attn,23,11,0.6243568658828735
attn,23,12,0.6762756109237671
attn,23,13,0.6530131101608276
attn,23,14,0.6206701397895813
attn,23,15,0.5889657139778137
attn,23,16,0.6220845580101013
attn,23,17,0.5980415344238281
attn,23,18,0.6269713640213013
attn,23,19,0.6266681551933289
attn,23,20,0.7015678882598877
attn,23,21,0.6462439298629761
attn,23,22,0.6566699743270874
attn,24,0,0.6310800313949585
attn,24,1,0.6427372694015503
attn,24,2,0.652716875076294
attn,24,3,0.6912540197372437
attn,24,4,0.6595145463943481
attn,24,5,0.637283980846405
attn,24,6,0.573835551738739
attn,24,7,0.6009674072265625
attn,24,8,0.6207976341247559
attn,24,9,0.5877171158790588
attn,24,10,0.6543278098106384
attn,24,11,0.6038919687271118
attn,24,12,0.6554391384124756
attn,24,13,0.6361905336380005
attn,24,14,0.617519199848175
attn,24,15,0.5643860697746277
attn,24,16,0.6117541790008545
attn,24,17,0.5931010246276855
attn,24,18,0.6031980514526367
attn,24,19,0.6200178265571594
attn,24,20,0.6923216581344604
attn,24,21,0.6210481524467468
attn,24,22,0.6339854001998901
attn,24,23,0.6420544385910034
attn,25,0,0.6214609146118164
attn,25,1,0.6443768739700317
attn,25,2,0.6381564736366272
attn,25,3,0.6706045269966125
attn,25,4,0.6482183933258057
attn,25,5,0.6304329633712769
attn,25,6,0.5664625763893127
attn,25,7,0.5972025394439697
attn,25,8,0.6158846616744995
attn,25,9,0.5823787450790405
attn,25,10,0.6413421630859375
attn,25,11,0.5917948484420776
attn,25,12,0.641088604927063
attn,25,13,0.620783805847168
attn,25,14,0.6006156802177429
attn,25,15,0.5535041093826294
attn,25,16,0.6017416715621948
attn,25,17,0.5630699992179871
attn,25,18,0.5935270190238953
attn,25,19,0.6089766025543213
attn,25,20,0.6750903725624084
attn,25,21,0.6120154857635498
attn,25,22,0.6299406290054321
attn,25,23,0.6304124593734741
attn,25,24,0.6066145896911621
attn,26,0,0.6032271385192871
attn,26,1,0.6060569286346436
attn,26,2,0.6252956390380859
attn,26,3,0.6443535089492798
attn,26,4,0.6201417446136475
attn,26,5,0.6084737181663513
attn,26,6,0.5532408952713013
attn,26,7,0.5814852714538574
attn,26,8,0.5831542015075684
attn,26,9,0.5764386653900146
attn,26,10,0.6188123226165771
attn,26,11,0.5829232931137085
attn,26,12,0.6196939945220947
attn,26,13,0.6031696796417236
attn,26,14,0.5870612859725952
attn,26,15,0.5589049458503723
attn,26,16,0.5801341533660889
attn,26,17,0.5612454414367676
attn,26,18,0.5848599672317505
attn,26,19,0.5807814598083496
attn,26,20,0.6602646708488464
attn,26,21,0.5932235717773438
attn,26,22,0.5919433832168579
attn,26,23,0.6100891828536987
attn,26,24,0.5918346643447876
attn,26,25,0.5791052579879761
attn,27,0,0.6804980039596558
attn,27,1,0.6921107769012451
attn,27,2,0.6976251602172852
attn,27,3,0.7457044124603271
attn,27,4,0.7093883752822876
attn,27,5,0.6819744110107422
attn,27,6,0.6190897226333618
attn,27,7,0.6526910066604614
attn,27,8,0.6733187437057495
attn,27,9,0.6324445605278015
attn,27,10,0.7064710855484009
attn,27,11,0.644234299659729
attn,27,12,0.6999349594116211
attn,27,13,0.6899163722991943
attn,27,14,0.6590099930763245
attn,27,15,0.6085929274559021
attn,27,16,0.6535322070121765
attn,27,17,0.6241551637649536
attn,27,18,0.6492072343826294
