label,i,j,K_ij
attn,1,0,0.5513746738433838
attn,2,0,0.5397986173629761
attn,2,1,0.5531381368637085
attn,3,0,0.585299015045166
attn,3,1,0.5967822074890137
attn,3,2,0.5862135291099548
attn,4,0,0.5510560870170593
attn,4,1,0.5558658838272095
attn,4,2,0.556343674659729
attn,4,3,0.5923824310302734
attn,5,0,0.5336942076683044
attn,5,1,0.5468801856040955
attn,5,2,0.547877848148346
attn,5,3,0.5787283182144165
attn,5,4,0.5459973216056824
attn,6,0,0.4853091835975647
attn,6,1,0.4910880923271179
attn,6,2,0.49377545714378357
attn,6,3,0.5279444456100464
attn,6,4,0.49715960025787354
attn,6,5,0.49256232380867004
attn,7,0,0.4989541172981262
attn,7,1,0.5151529908180237
attn,7,2,0.5171353220939636
attn,7,3,0.5491393804550171
attn,7,4,0.5130629539489746
attn,7,5,0.5095268487930298
attn,7,6,0.456601619720459
attn,8,0,0.5267482995986938
attn,8,1,0.5363921523094177
attn,8,2,0.5359584093093872
attn,8,3,0.5707125663757324
attn,8,4,0.538468599319458
attn,8,5,0.525547981262207
attn,8,6,0.4767751693725586
attn,8,7,0.4921400547027588
attn,9,0,0.48830360174179077
attn,9,1,0.49341320991516113
attn,9,2,0.4940685033798218
attn,9,3,0.5230095386505127
attn,9,4,0.49972018599510193
attn,9,5,0.4852755665779114
attn,9,6,0.4322178363800049
attn,9,7,0.4670478105545044
attn,9,8,0.4689626693725586
attn,10,0,0.5548104643821716
attn,10,1,0.5562019348144531
attn,10,2,0.547143280506134
attn,10,3,0.5928122997283936
attn,10,4,0.5674600601196289
attn,10,5,0.5503517389297485
attn,10,6,0.5024387836456299
attn,10,7,0.5195838212966919
attn,10,8,0.5371977686882019
attn,10,9,0.4918636083602905
attn,11,0,0.524269163608551
attn,11,1,0.5197235345840454
attn,11,2,0.5213855504989624
attn,11,3,0.558074951171875
attn,11,4,0.5283938050270081
attn,11,5,0.5064905881881714
attn,11,6,0.4611138701438904
attn,11,7,0.48125922679901123
attn,11,8,0.5004000067710876
attn,11,9,0.46537697315216064
attn,11,10,0.5239093899726868
attn,12,0,0.5475022196769714
attn,12,1,0.5526132583618164
attn,12,2,0.552507758140564
attn,12,3,0.5884458422660828
attn,12,4,0.5562809109687805
attn,12,5,0.5474302768707275
attn,12,6,0.4826090335845947
attn,12,7,0.5238764882087708
attn,12,8,0.5390112996101379
attn,12,9,0.4937746822834015
attn,12,10,0.5517984628677368
attn,12,11,0.5307830572128296
attn,13,0,0.5297245979309082
attn,13,1,0.5440741777420044
attn,13,2,0.5455772876739502
attn,13,3,0.576892614364624
attn,13,4,0.5410881042480469
attn,13,5,0.5392684936523438
attn,13,6,0.4822046160697937
attn,13,7,0.5048065185546875
attn,13,8,0.5176496505737305
attn,13,9,0.4791453182697296
attn,13,10,0.5405772924423218
attn,13,11,0.5085386633872986
attn,13,12,0.5361975431442261
attn,14,0,0.5099824070930481
attn,14,1,0.5156295895576477
attn,14,2,0.5145251154899597
attn,14,3,0.5399883985519409
attn,14,4,0.5256960391998291
