Wall time,Step,Value
1676025657.804367,0,1.0
1676025657.805825,1,1.0
1676025657.806868,2,1.0
1676025657.80792,3,1.0
1676025657.808931,4,1.0
1676025657.810007,5,1.0
1676025657.813451,6,1.0
1676025657.814566,7,1.0
1676025657.815667,8,1.0
1676025657.816751,9,1.0
1676025657.81778,10,1.0
1676025657.818801,11,1.0
1676025657.819843,12,1.0
1676025657.820894,13,1.0
1676025657.821926,14,1.0
1676025657.82296,15,1.0
1676025657.823999,16,1.0
1676025657.82504,17,1.0
1676025657.826054,18,1.0
1676025657.827101,19,1.0
1676025657.828127,20,1.0
1676025657.829153,21,1.0
1676025657.830164,22,1.0
1676025657.831215,23,1.0
1676025657.832237,24,1.0
1676025657.833278,25,1.0
1676025657.834315,26,1.0
1676025657.835362,27,1.0
1676025657.836403,28,1.0
1676025657.837445,29,1.0
1676025657.838446,30,1.0
1676025657.839485,31,1.0
1676025657.8405,32,1.0
1676025657.84153,33,1.0
1676025657.842549,34,1.0
1676025657.843587,35,1.0
1676025657.844609,36,1.0
1676025657.845637,37,1.0
1676025657.846654,38,1.0
1676025657.847705,39,1.0
1676025657.848718,40,1.0
1676025657.849739,41,1.0
1676025657.850757,42,1.0
1676025657.851787,43,1.0
1676025657.852803,44,1.0
1676025657.853828,45,1.0
1676025657.854836,46,1.0
1676025657.855866,47,1.0
1676025657.856898,48,1.0
1676025657.857938,49,1.0
1676025657.858973,50,1.0
1676025657.859996,51,1.0
1676025657.861002,52,1.0
1676025657.862033,53,1.0
1676025657.863068,54,1.0
1676025657.864102,55,1.0
1676025657.865118,56,1.0
1676025657.866136,57,1.0
1676025657.867167,58,1.0
1676025657.868188,59,1.0
1676025657.869199,60,1.0
1676025657.870228,61,1.0
1676025657.871265,62,1.0
1676025657.872276,63,1.0
1676025657.873306,64,1.0
1676025657.874336,65,1.0
1676025657.875369,66,1.0
1676025657.876389,67,1.0
1676025657.877424,68,1.0
1676025657.87859,69,1.0
1676025657.879635,70,1.0
1676025657.880649,71,1.0
1676025657.881679,72,1.0
1676025657.882709,73,1.0
1676025657.883762,74,1.0
1676025657.884828,75,1.0
1676025657.885839,76,1.0
1676025657.886856,77,1.0
1676025657.887895,78,1.0
1676025657.888906,79,1.0
1676025657.889936,80,1.0
1676025657.890983,81,1.0
1676025657.892209,82,1.0
1676025657.893394,83,1.0
1676025657.894424,84,1.0
1676025657.895473,85,1.0
1676025657.896496,86,1.0
1676025657.897498,87,1.0
1676025657.898516,88,1.0
1676025657.89955,89,1.0
1676025657.900569,90,1.0
1676025657.901596,91,1.0
1676025657.902606,92,1.0
1676025657.903647,93,1.0
1676025657.904675,94,1.0
1676025657.905889,95,1.0
1676025657.907017,96,1.0
1676025657.908115,97,1.0
1676025657.909171,98,1.0
1676025657.910211,99,1.0
1676025657.911271,100,1.0
1676025657.912312,101,1.0
1676025657.913339,102,1.0
1676025657.914348,103,1.0
1676025657.915371,104,1.0
1676025657.916437,105,1.0
1676025657.917604,106,1.0
1676025657.918873,107,1.0
1676025657.92021,108,1.0
1676025657.921503,109,1.0
1676025657.922941,110,1.0
1676025657.924349,111,1.0
1676025657.925545,112,0.9899999499320984
1676025657.926757,113,0.9899999499320984
1676025657.92802,114,0.9799999594688416
1676025657.929116,115,0.9699999690055847
1676025657.930127,116,0.9599999785423279
1676025657.931164,117,0.9599999785423279
1676025657.932179,118,0.949999988079071
1676025657.933203,119,0.9300000071525574
1676025657.934214,120,0.8899999856948853
1676025657.93545,121,0.85999995470047
1676025657.936647,122,0.7999999523162842
1676025657.937662,123,0.75
1676025657.938668,124,0.7099999785423279
1676025657.939712,125,0.6299999952316284
1676025657.940728,126,0.5600000023841858
1676025657.941731,127,0.5099999904632568
1676025657.942741,128,0.4399999976158142
1676025657.943796,129,0.3999999761581421
1676025657.944808,130,0.3100000023841858
1676025657.945841,131,0.26999998092651367
1676025657.946848,132,0.20999999344348907
1676025657.94792,133,0.17000000178813934
1676025657.948943,134,0.1599999964237213
1676025657.94996,135,0.12999999523162842
1676025657.951003,136,0.10999999940395355
1676025657.952038,137,0.09999999403953552
1676025657.953062,138,0.07999999821186066
1676025657.954086,139,0.07000000029802322
1676025657.95517,140,0.03999999910593033
1676025657.956218,141,0.03999999910593033
1676025657.957237,142,0.019999999552965164
1676025657.958256,143,0.019999999552965164
1676025657.959333,144,0.019999999552965164
1676025657.960369,145,0.009999999776482582
1676025657.961574,146,0.009999999776482582
1676025657.962782,147,0.0
1676025657.963811,148,0.0
1676025657.964842,149,0.0
1676025657.965858,150,0.0
1676025657.966862,151,0.0
1676025657.967893,152,0.0
1676025657.968912,153,0.0
1676025657.969924,154,0.0
1676025657.970945,155,0.0
1676025657.971975,156,0.0
1676025657.973017,157,0.0
1676025657.974038,158,0.0
1676025657.975067,159,0.0
1676025657.976076,160,0.0
1676025657.977106,161,0.0
1676025657.978118,162,0.0
1676025657.979199,163,0.0
1676025657.980209,164,0.0
1676025657.981223,165,0.0
1676025657.98228,166,0.0
1676025657.983314,167,0.0
1676025657.984323,168,0.0
1676025657.985347,169,0.0
1676025657.986353,170,0.0
1676025657.987385,171,0.0
1676025657.988416,172,0.0
1676025657.989454,173,0.0
1676025657.990477,174,0.0
1676025657.991492,175,0.0
1676025657.992525,176,0.0
1676025657.993568,177,0.0
1676025657.99455,178,0.0
1676025657.995593,179,0.0
1676025657.996595,180,0.0
1676025657.997584,181,0.0
1676025657.998614,182,0.0
1676025657.999629,183,0.0
1676025658.000616,184,0.0
1676025658.001624,185,0.0
1676025658.002631,186,0.0
1676025658.003645,187,0.0
1676025658.004638,188,0.0
1676025658.005641,189,0.0
1676025658.00682,190,0.0
1676025658.007868,191,0.0
1676025658.00893,192,0.0
1676025658.010014,193,0.0
1676025658.01107,194,0.0
1676025658.012146,195,0.0
1676025658.013179,196,0.0
1676025658.014308,197,0.0
1676025658.015414,198,0.0
1676025658.016449,199,0.0
1676025658.017685,200,0.0
1676025658.018972,201,0.0
1676025658.020209,202,0.0
1676025658.021417,203,0.0
1676025658.02261,204,0.0
1676025658.023856,205,0.0
1676025658.02505,206,0.0
1676025658.026199,207,0.0
1676025658.027369,208,0.0
1676025658.028537,209,0.0
1676025658.029671,210,0.0
1676025658.030797,211,0.0
1676025658.031947,212,0.0
1676025658.03309,213,0.0
1676025658.034248,214,0.0
1676025658.035432,215,0.0
1676025658.036574,216,0.0
1676025658.037721,217,0.0
1676025658.038839,218,0.0
1676025658.039987,219,0.0
1676025658.04111,220,0.0
1676025658.042241,221,0.0
1676025658.043374,222,0.0
1676025658.044509,223,0.0
1676025658.045648,224,0.0
1676025658.046778,225,0.0
1676025658.04793,226,0.0
1676025658.049063,227,0.0
1676025658.050188,228,0.0
1676025658.051339,229,0.0
1676025658.052468,230,0.0
1676025658.053582,231,0.0
1676025658.054707,232,0.0
1676025658.05586,233,0.0
1676025658.056978,234,0.0
1676025658.058101,235,0.0
1676025658.059224,236,0.0
1676025658.060377,237,0.0
1676025658.061574,238,0.0
1676025658.062959,239,0.0
1676025658.06428,240,0.0
1676025658.065415,241,0.0
1676025658.066577,242,0.0
1676025658.067735,243,0.0
1676025658.068862,244,0.0
1676025658.07,245,0.0
1676025658.071159,246,0.0
1676025658.072351,247,0.0
1676025658.073484,248,0.0
1676025658.074665,249,0.0
1676025658.075779,250,0.0
1676025658.076841,251,0.0
1676025658.077883,252,0.0
1676025658.078969,253,0.0
1676025658.080035,254,0.0
1676025658.081087,255,0.0
1676025658.082126,256,0.0
1676025658.083224,257,0.0
1676025658.084277,258,0.0
1676025658.085312,259,0.0
1676025658.086335,260,0.0
1676025658.087399,261,0.0
1676025658.088432,262,0.0
1676025658.089473,263,0.0
1676025658.090524,264,0.0
1676025658.091614,265,0.0
1676025658.092644,266,0.0
1676025658.093688,267,0.0
1676025658.094721,268,0.0
1676025658.095828,269,0.0
1676025658.096876,270,0.0
1676025658.097921,271,0.0
1676025658.098976,272,0.0
1676025658.100016,273,0.0
1676025658.101136,274,0.0
1676025658.102184,275,0.0
1676025658.103465,276,0.0
1676025658.104516,277,0.0
1676025658.105755,278,0.0
1676025658.106973,279,0.0
1676025658.111866,280,0.0
1676025658.113159,281,0.0
1676025658.114386,282,0.0
1676025658.115937,283,0.0
1676025658.117016,284,0.0
1676025658.118089,285,0.0
1676025658.119158,286,0.0
1676025658.120303,287,0.0
1676025658.121352,288,0.0
1676025658.122422,289,0.0
1676025658.12351,290,0.0
1676025658.124554,291,0.0
1676025658.125596,292,0.0
1676025658.126726,293,0.0
1676025658.127826,294,0.0
1676025658.128886,295,0.0
1676025658.129946,296,0.0
1676025658.131041,297,0.0
1676025658.132106,298,0.0
1676025658.133106,299,0.0
1676025658.13415,300,0.0
1676025658.135321,301,0.0
1676025658.136363,302,0.0
1676025658.137492,303,0.0
1676025658.13854,304,0.0
1676025658.139636,305,0.0
1676025658.140769,306,0.0
1676025658.141788,307,0.0
1676025658.142943,308,0.0
1676025658.144,309,0.0
1676025658.145088,310,0.0
1676025658.146122,311,0.0
1676025658.147178,312,0.0
1676025658.148311,313,0.0
1676025658.149369,314,0.0
1676025658.150468,315,0.0
1676025658.151515,316,0.0
1676025658.152638,317,0.0
1676025658.153841,318,0.0
1676025658.155104,319,0.0
1676025658.156321,320,0.0
1676025658.157525,321,0.0
1676025658.158778,322,0.0
1676025658.160017,323,0.0
1676025658.16123,324,0.0
1676025658.162431,325,0.0
1676025658.163651,326,0.0
1676025658.164843,327,0.0
1676025658.166068,328,0.0
1676025658.167719,329,0.0
1676025658.169315,330,0.0
1676025658.170699,331,0.0
1676025658.171896,332,0.0
1676025658.172949,333,0.0
1676025658.174007,334,0.0
1676025658.175046,335,0.0
1676025658.176075,336,0.0
1676025658.177082,337,0.0
1676025658.178131,338,0.0
1676025658.179205,339,0.0
1676025658.180218,340,0.0
1676025658.181225,341,0.0
1676025658.182232,342,0.0
1676025658.183264,343,0.0
1676025658.184323,344,0.0
1676025658.185352,345,0.0
1676025658.18638,346,0.0
1676025658.187458,347,0.0
1676025658.188481,348,0.0
1676025658.189561,349,0.0
1676025658.190623,350,0.0
1676025658.191731,351,0.0
1676025658.19284,352,0.0
1676025658.193889,353,0.0
1676025658.19495,354,0.0
1676025658.196005,355,0.0
1676025658.197039,356,0.0
1676025658.198088,357,0.0
1676025658.199128,358,0.0
1676025658.200143,359,0.0
1676025658.201168,360,0.0
1676025658.20219,361,0.0
1676025658.203221,362,0.0
1676025658.204226,363,0.0
1676025658.205304,364,0.0
1676025658.206315,365,0.0
1676025658.207574,366,0.0
1676025658.208595,367,0.0
1676025658.209622,368,0.0
1676025658.210635,369,0.0
1676025658.211671,370,0.0
1676025658.212668,371,0.0
1676025658.213676,372,0.0
1676025658.214673,373,0.0
1676025658.2159,374,0.0
1676025658.216902,375,0.0
1676025658.217912,376,0.0
1676025658.218916,377,0.0
1676025658.21996,378,0.0
1676025658.220964,379,0.0
1676025658.22197,380,0.0
1676025658.223015,381,0.0
1676025658.22404,382,0.0
1676025658.225033,383,0.0
1676025658.226048,384,0.0
1676025658.227119,385,0.0
1676025658.228159,386,0.0
1676025658.229177,387,0.0
1676025658.230205,388,0.0
1676025658.23126,389,0.0
1676025658.232304,390,0.0
1676025658.23332,391,0.0
1676025658.234348,392,0.0
1676025658.235397,393,0.0
1676025658.23657,394,0.0
1676025658.237746,395,0.0
1676025658.239138,396,0.0
1676025658.240306,397,0.0
1676025658.241458,398,0.0
1676025658.242596,399,0.0
1676025658.243777,400,0.0
1676025658.24491,401,0.0
1676025658.246074,402,0.0
1676025658.247234,403,0.0
1676025658.248388,404,0.0
1676025658.249535,405,0.0
1676025658.250682,406,0.0
1676025658.251846,407,0.0
1676025658.252996,408,0.0
1676025658.254155,409,0.0
1676025658.255315,410,0.0
1676025658.256495,411,0.0
1676025658.257641,412,0.0
1676025658.258993,413,0.0
1676025658.260331,414,0.0
1676025658.261457,415,0.0
1676025658.262592,416,0.0
1676025658.263757,417,0.0
1676025658.264903,418,0.0
1676025658.266037,419,0.0
1676025658.267203,420,0.0
1676025658.268346,421,0.0
1676025658.269498,422,0.0
1676025658.27064,423,0.0
1676025658.271796,424,0.0
1676025658.273084,425,0.0
1676025658.274232,426,0.0
1676025658.275385,427,0.0
1676025658.276536,428,0.0
1676025658.277897,429,0.0
1676025658.279232,430,0.0
1676025658.280545,431,0.0
1676025658.281796,432,0.0
1676025658.283074,433,0.0
1676025658.284319,434,0.0
1676025658.285529,435,0.0
1676025658.286749,436,0.0
1676025658.288006,437,0.0
1676025658.289222,438,0.0
1676025658.290436,439,0.0
1676025658.291645,440,0.0
1676025658.292744,441,0.0
1676025658.293771,442,0.0
1676025658.29476,443,0.0
1676025658.295809,444,0.0
1676025658.296861,445,0.0
1676025658.297873,446,0.0
1676025658.298893,447,0.0
1676025658.299948,448,0.0
1676025658.300962,449,0.0
1676025658.301983,450,0.0
1676025658.303008,451,0.0
1676025658.304035,452,0.0
1676025658.305062,453,0.0
1676025658.30609,454,0.0
1676025658.307113,455,0.0
1676025658.308296,456,0.0
1676025658.309313,457,0.0
1676025658.310334,458,0.0
1676025658.311374,459,0.0
1676025658.312402,460,0.0
1676025658.313435,461,0.0
1676025658.314472,462,0.0
1676025658.315525,463,0.0
1676025658.316656,464,0.0
1676025658.317887,465,0.0
1676025658.319147,466,0.0
1676025658.320376,467,0.0
1676025658.321605,468,0.0
1676025658.322811,469,0.0
1676025658.324043,470,0.0
1676025658.325257,471,0.0
1676025658.326456,472,0.0
1676025658.32767,473,0.0
1676025658.328781,474,0.0
1676025658.329784,475,0.0
1676025658.330826,476,0.0
1676025658.331924,477,0.0
1676025658.333003,478,0.0
1676025658.334047,479,0.0
1676025658.3351,480,0.0
1676025658.336136,481,0.0
1676025658.337163,482,0.0
1676025658.33821,483,0.0
1676025658.339281,484,0.0
1676025658.340532,485,0.0
1676025658.341716,486,0.0
1676025658.342885,487,0.0
1676025658.344083,488,0.0
1676025658.345265,489,0.0
1676025658.346416,490,0.0
1676025658.347609,491,0.0
1676025658.348764,492,0.0
1676025658.349922,493,0.0
1676025658.351098,494,0.0
1676025658.352283,495,0.0
1676025658.353448,496,0.0
1676025658.354604,497,0.0
1676025658.355801,498,0.0
1676025658.356954,499,0.0
1676025658.358106,500,0.0
1676025658.359281,501,0.0
1676025658.360435,502,0.0
1676025658.361605,503,0.0
1676025658.362761,504,0.0
1676025658.364004,505,0.0
1676025658.365189,506,0.0
1676025658.366325,507,0.0
1676025658.367492,508,0.0
1676025658.368653,509,0.0
1676025658.369796,510,0.0
1676025658.370917,511,0.0
1676025658.372089,512,0.0
1676025658.373224,513,0.0
