Wall time,Step,Value
1676031872.954463,0,1.0
1676031872.955853,1,1.0
1676031872.956936,2,1.0
1676031872.957924,3,1.0
1676031872.958913,4,1.0
1676031872.959924,5,1.0
1676031872.960914,6,1.0
1676031872.961887,7,1.0
1676031872.962871,8,1.0
1676031872.963898,9,1.0
1676031872.964872,10,1.0
1676031872.96586,11,1.0
1676031872.966813,12,1.0
1676031872.967813,13,1.0
1676031872.96878,14,1.0
1676031872.969747,15,1.0
1676031872.970711,16,1.0
1676031872.971731,17,1.0
1676031872.972699,18,1.0
1676031872.973665,19,1.0
1676031872.974622,20,1.0
1676031872.975615,21,1.0
1676031872.976602,22,1.0
1676031872.977566,23,1.0
1676031872.97852,24,1.0
1676031872.979522,25,1.0
1676031872.980481,26,1.0
1676031872.981443,27,1.0
1676031872.982395,28,1.0
1676031872.983374,29,1.0
1676031872.984532,30,1.0
1676031872.985702,31,1.0
1676031872.986652,32,1.0
1676031872.987648,33,1.0
1676031872.988614,34,1.0
1676031872.989572,35,1.0
1676031872.990524,36,1.0
1676031872.991496,37,1.0
1676031872.992445,38,1.0
1676031872.993392,39,1.0
1676031872.994339,40,1.0
1676031872.995313,41,1.0
1676031872.996288,42,1.0
1676031872.997253,43,1.0
1676031872.998207,44,1.0
1676031872.999195,45,1.0
1676031873.000163,46,1.0
1676031873.001125,47,1.0
1676031873.002083,48,1.0
1676031873.003041,49,1.0
1676031873.004016,50,1.0
1676031873.00499,51,1.0
1676031873.005952,52,1.0
1676031873.006907,53,1.0
1676031873.007893,54,1.0
1676031873.008887,55,1.0
1676031873.009874,56,1.0
1676031873.010852,57,1.0
1676031873.011857,58,1.0
1676031873.012839,59,1.0
1676031873.013813,60,1.0
1676031873.014799,61,1.0
1676031873.015796,62,1.0
1676031873.016775,63,1.0
1676031873.017742,64,1.0
1676031873.018727,65,1.0
1676031873.019717,66,1.0
1676031873.020696,67,1.0
1676031873.021688,68,1.0
1676031873.022671,69,1.0
1676031873.023682,70,1.0
1676031873.024677,71,1.0
1676031873.025648,72,1.0
1676031873.026635,73,1.0
1676031873.027646,74,1.0
1676031873.028621,75,1.0
1676031873.029593,76,1.0
1676031873.030579,77,1.0
1676031873.031576,78,1.0
1676031873.032549,79,1.0
1676031873.033529,80,1.0
1676031873.034516,81,1.0
1676031873.035514,82,1.0
1676031873.036481,83,1.0
1676031873.037443,84,1.0
1676031873.038425,85,1.0
1676031873.039413,86,1.0
1676031873.040403,87,1.0
1676031873.041372,88,1.0
1676031873.042345,89,1.0
1676031873.043332,90,1.0
1676031873.044338,91,1.0
1676031873.045316,92,1.0
1676031873.046293,93,1.0
1676031873.047291,94,1.0
1676031873.048278,95,1.0
1676031873.049261,96,1.0
1676031873.050235,97,1.0
1676031873.05124,98,1.0
1676031873.052228,99,1.0
1676031873.053207,100,1.0
1676031873.054178,101,1.0
1676031873.05518,102,1.0
1676031873.056332,103,1.0
1676031873.057304,104,1.0
1676031873.058303,105,1.0
1676031873.059343,106,1.0
1676031873.060449,107,1.0
1676031873.061486,108,1.0
1676031873.062469,109,1.0
1676031873.063484,110,1.0
1676031873.064448,111,1.0
1676031873.06541,112,1.0
1676031873.066387,113,1.0
1676031873.067377,114,1.0
1676031873.068358,115,1.0
1676031873.069336,116,1.0
1676031873.070303,117,1.0
1676031873.071442,118,1.0
1676031873.072702,119,1.0
1676031873.074673,120,1.0
1676031873.076222,121,1.0
1676031873.077912,122,1.0
1676031873.079764,123,1.0
1676031873.080749,124,1.0
1676031873.081739,125,1.0
1676031873.082701,126,1.0
1676031873.0837,127,1.0
1676031873.084688,128,1.0
1676031873.085832,129,1.0
1676031873.086821,130,1.0
1676031873.087829,131,1.0
1676031873.088812,132,1.0
1676031873.089811,133,1.0
1676031873.090798,134,1.0
1676031873.091863,135,1.0
1676031873.092866,136,1.0
1676031873.093846,137,1.0
1676031873.094817,138,1.0
1676031873.095811,139,1.0
1676031873.096784,140,1.0
1676031873.097774,141,1.0
1676031873.098741,142,1.0
1676031873.09975,143,1.0
1676031873.100724,144,1.0
1676031873.101695,145,1.0
1676031873.102663,146,1.0
1676031873.103661,147,1.0
1676031873.104664,148,1.0
1676031873.105638,149,1.0
1676031873.106609,150,1.0
1676031873.107605,151,0.9799999594688416
1676031873.108575,152,0.9399999976158142
1676031873.109544,153,0.9199999570846558
1676031873.110506,154,0.8999999761581421
1676031873.111509,155,0.8700000047683716
1676031873.11248,156,0.8299999833106995
1676031873.113458,157,0.8199999928474426
1676031873.114462,158,0.7799999713897705
1676031873.115462,159,0.75
1676031873.116435,160,0.699999988079071
1676031873.117404,161,0.6800000071525574
1676031873.118384,162,0.6599999666213989
1676031873.119384,163,0.6399999856948853
1676031873.120359,164,0.5799999833106995
1676031873.121326,165,0.5199999809265137
1676031873.122296,166,0.47999998927116394
1676031873.123276,167,0.44999998807907104
1676031873.124264,168,0.41999998688697815
1676031873.125241,169,0.38999998569488525
1676031873.126211,170,0.3499999940395355
1676031873.12721,171,0.3199999928474426
1676031873.1282,172,0.26999998092651367
1676031873.129193,173,0.22999998927116394
1676031873.130169,174,0.19999998807907104
1676031873.131157,175,0.1899999976158142
1676031873.132144,176,0.17000000178813934
1676031873.133114,177,0.14000000059604645
1676031873.134077,178,0.14000000059604645
1676031873.135115,179,0.10999999940395355
1676031873.136136,180,0.08999999612569809
1676031873.13713,181,0.07999999821186066
1676031873.138093,182,0.04999999701976776
1676031873.139073,183,0.04999999701976776
1676031873.140035,184,0.03999999910593033
1676031873.141005,185,0.03999999910593033
1676031873.141964,186,0.019999999552965164
1676031873.142929,187,0.019999999552965164
1676031873.143914,188,0.019999999552965164
1676031873.144901,189,0.009999999776482582
1676031873.145855,190,0.009999999776482582
1676031873.146826,191,0.009999999776482582
1676031873.147795,192,0.009999999776482582
1676031873.148783,193,0.0
1676031873.149733,194,0.0
1676031873.150692,195,0.0
1676031873.151677,196,0.0
1676031873.152636,197,0.0
1676031873.153582,198,0.0
1676031873.154545,199,0.0
1676031873.155535,200,0.0
1676031873.156633,201,0.0
1676031873.157581,202,0.0
1676031873.15855,203,0.0
1676031873.159535,204,0.0
1676031873.160496,205,0.0
1676031873.161461,206,0.0
1676031873.162421,207,0.0
1676031873.163409,208,0.0
1676031873.164367,209,0.0
1676031873.16532,210,0.0
1676031873.166282,211,0.0
1676031873.167248,212,0.0
1676031873.168244,213,0.0
1676031873.169198,214,0.0
1676031873.170148,215,0.0
1676031873.171131,216,0.0
1676031873.172103,217,0.0
1676031873.173052,218,0.0
1676031873.173992,219,0.0
1676031873.174946,220,0.0
1676031873.175922,221,0.0
1676031873.176872,222,0.0
1676031873.17782,223,0.0
1676031873.178761,224,0.0
1676031873.179746,225,0.0
1676031873.180715,226,0.0
1676031873.181663,227,0.0
1676031873.182609,228,0.0
1676031873.183598,229,0.0
1676031873.184554,230,0.0
1676031873.18551,231,0.0
1676031873.186466,232,0.0
1676031873.187444,233,0.0
1676031873.188411,234,0.0
1676031873.189358,235,0.0
1676031873.190306,236,0.0
1676031873.191295,237,0.0
1676031873.192247,238,0.0
1676031873.193195,239,0.0
1676031873.194146,240,0.0
1676031873.195112,241,0.0
1676031873.196086,242,0.0
1676031873.197049,243,0.0
1676031873.197998,244,0.0
1676031873.198971,245,0.0
1676031873.199944,246,0.0
1676031873.200911,247,0.0
1676031873.201865,248,0.0
1676031873.202825,249,0.0
1676031873.203819,250,0.0
1676031873.204783,251,0.0
1676031873.205742,252,0.0
1676031873.206706,253,0.0
1676031873.207705,254,0.0
1676031873.208673,255,0.0
1676031873.209618,256,0.0
1676031873.210585,257,0.0
1676031873.211558,258,0.0
1676031873.212515,259,0.0
1676031873.213466,260,0.0
1676031873.21442,261,0.0
1676031873.215398,262,0.0
1676031873.216378,263,0.0
1676031873.217327,264,0.0
1676031873.218283,265,0.0
1676031873.219253,266,0.0
1676031873.220229,267,0.0
1676031873.221191,268,0.0
1676031873.222268,269,0.0
1676031873.223289,270,0.0
1676031873.224262,271,0.0
1676031873.225214,272,0.0
1676031873.226357,273,0.0
1676031873.22734,274,0.0
1676031873.228315,275,0.0
1676031873.229274,276,0.0
1676031873.230225,277,0.0
1676031873.23126,278,0.0
1676031873.232298,279,0.0
1676031873.233257,280,0.0
1676031873.234378,281,0.0
1676031873.235328,282,0.0
1676031873.236273,283,0.0
1676031873.237195,284,0.0
1676031873.238135,285,0.0
1676031873.23909,286,0.0
1676031873.240057,287,0.0
1676031873.240999,288,0.0
1676031873.241933,289,0.0
1676031873.242868,290,0.0
1676031873.24385,291,0.0
1676031873.244794,292,0.0
1676031873.245735,293,0.0
1676031873.246668,294,0.0
1676031873.247627,295,0.0
1676031873.248583,296,0.0
1676031873.249531,297,0.0
1676031873.250465,298,0.0
