Wall time,Step,Value
1675359336.895895,0,1.0
1675359336.897744,1,1.0
1675359336.898928,2,1.0
1675359336.899987,3,0.9992000460624695
1675359336.900998,4,0.9971000552177429
1675359336.901994,5,0.9931000471115112
1675359336.902999,6,0.9864000678062439
1675359336.903999,7,0.9765000343322754
1675359336.904975,8,0.964900016784668
1675359336.905954,9,0.9510000348091125
1675359336.906935,10,0.9325000643730164
1675359336.90791,11,0.9154000282287598
1675359336.908872,12,0.8954000473022461
1675359336.909839,13,0.8724000453948975
1675359336.910806,14,0.8458000421524048
1675359336.911821,15,0.8223000168800354
1675359336.913098,16,0.7952000498771667
1675359336.914285,17,0.7635000348091125
1675359336.915461,18,0.7313000559806824
1675359336.916625,19,0.6968000531196594
1675359336.917779,20,0.6594000458717346
1675359336.918948,21,0.6166000366210938
1675359336.920097,22,0.5718000531196594
1675359336.921383,23,0.522599995136261
1675359336.922563,24,0.4669000208377838
1675359336.923736,25,0.41430002450942993
1675359336.924894,26,0.3579000234603882
1675359336.926032,27,0.2988000214099884
1675359336.927178,28,0.2452000081539154
1675359336.928313,29,0.19600000977516174
1675359336.929466,30,0.15160000324249268
1675359336.93043,31,0.11210000514984131
1675359336.931421,32,0.0820000022649765
1675359336.932403,33,0.05860000103712082
1675359336.933384,34,0.03960000351071358
1675359336.934361,35,0.02680000104010105
1675359336.935358,36,0.01720000058412552
1675359336.936328,37,0.012000000104308128
1675359336.937429,38,0.007500000298023224
1675359336.938503,39,0.005400000140070915
1675359336.93954,40,0.003100000089034438
1675359336.940547,41,0.001500000013038516
1675359336.941545,42,0.0006000000284984708
1675359336.942537,43,0.0004000000189989805
1675359336.943556,44,0.0004000000189989805
1675359336.944543,45,0.00020000000949949026
1675359336.945626,46,0.00020000000949949026
1675359336.946865,47,0.0
1675359336.94806,48,0.0
1675359336.94921,49,0.0
1675359336.950345,50,0.0
1675359336.951506,51,0.0
1675359336.952629,52,0.0
1675359336.953765,53,0.0
1675359336.954899,54,0.0
1675359336.956062,55,0.0
1675359336.9572,56,0.0
1675359336.958327,57,0.0
1675359336.959475,58,0.0
1675359336.960582,59,0.0
1675359336.961546,60,0.0
1675359336.962509,61,0.0
1675359336.963542,62,0.0
1675359336.964537,63,0.0
1675359336.965486,64,0.0
1675359336.966448,65,0.0
1675359336.967445,66,0.0
1675359336.968422,67,0.0
1675359336.969388,68,0.0
1675359336.970353,69,0.0
1675359336.971357,70,0.0
1675359336.972327,71,0.0
1675359336.973288,72,0.0
1675359336.974277,73,0.0
1675359336.975266,74,0.0
1675359336.976241,75,0.0
1675359336.977216,76,0.0
1675359336.978204,77,0.0
1675359336.979188,78,0.0
1675359336.980167,79,0.0
1675359336.98115,80,0.0
1675359336.982129,81,0.0
1675359336.98327,82,0.0
1675359336.984262,83,0.0
1675359336.985244,84,0.0
1675359336.986412,85,0.0
1675359336.987688,86,0.0
1675359336.988699,87,0.0
1675359336.989844,88,0.0
1675359336.990807,89,0.0
1675359336.991804,90,0.0
1675359336.992779,91,0.0
1675359336.993755,92,0.0
1675359336.994717,93,0.0
1675359336.995715,94,0.0
1675359336.996694,95,0.0
1675359336.997939,96,0.0
1675359336.998981,97,0.0
1675359337.000015,98,0.0
1675359337.000974,99,0.0
1675359337.001953,100,0.0
1675359337.002935,101,0.0
1675359337.003917,102,0.0
1675359337.004883,103,0.0
1675359337.005841,104,0.0
1675359337.006805,105,0.0
1675359337.007806,106,0.0
1675359337.008773,107,0.0
1675359337.009751,108,0.0
1675359337.01072,109,0.0
1675359337.011713,110,0.0
1675359337.012673,111,0.0
1675359337.013643,112,0.0
1675359337.014609,113,0.0
1675359337.015595,114,0.0
1675359337.016568,115,0.0
1675359337.017555,116,0.0
1675359337.018515,117,0.0
1675359337.019512,118,0.0
1675359337.020481,119,0.0
1675359337.021445,120,0.0
1675359337.022428,121,0.0
1675359337.023411,122,0.0
1675359337.024383,123,0.0
1675359337.02535,124,0.0
1675359337.026315,125,0.0
1675359337.027332,126,0.0
1675359337.028361,127,0.0
1675359337.029356,128,0.0
1675359337.03032,129,0.0
1675359337.031316,130,0.0
1675359337.032288,131,0.0
1675359337.033245,132,0.0
1675359337.034213,133,0.0
1675359337.035202,134,0.0
1675359337.036184,135,0.0
1675359337.03715,136,0.0
1675359337.038112,137,0.0
1675359337.039096,138,0.0
1675359337.040078,139,0.0
1675359337.041047,140,0.0
1675359337.042014,141,0.0
1675359337.042987,142,0.0
1675359337.04399,143,0.0
1675359337.044968,144,0.0
1675359337.045946,145,0.0
1675359337.046907,146,0.0
1675359337.047909,147,0.0
1675359337.048893,148,0.0
1675359337.049869,149,0.0
1675359337.050828,150,0.0
1675359337.051837,151,0.0
1675359337.052816,152,0.0
1675359337.053783,153,0.0
1675359337.054754,154,0.0
1675359337.055745,155,0.0
1675359337.056727,156,0.0
1675359337.057698,157,0.0
1675359337.058662,158,0.0
1675359337.059648,159,0.0
1675359337.060627,160,0.0
1675359337.061586,161,0.0
1675359337.062556,162,0.0
1675359337.063552,163,0.0
1675359337.064537,164,0.0
1675359337.06551,165,0.0
1675359337.066476,166,0.0
1675359337.067463,167,0.0
1675359337.068445,168,0.0
1675359337.069401,169,0.0
1675359337.070359,170,0.0
1675359337.071357,171,0.0
1675359337.072324,172,0.0
1675359337.073282,173,0.0
1675359337.074247,174,0.0
1675359337.075236,175,0.0
1675359337.07623,176,0.0
1675359337.077206,177,0.0
1675359337.078169,178,0.0
1675359337.079156,179,0.0
1675359337.080151,180,0.0
1675359337.081126,181,0.0
1675359337.082109,182,0.0
1675359337.083097,183,0.0
1675359337.084108,184,0.0
1675359337.085097,185,0.0
1675359337.086177,186,0.0
1675359337.087404,187,0.0
1675359337.088433,188,0.0
1675359337.089642,189,0.0
1675359337.090659,190,0.0
1675359337.091727,191,0.0
1675359337.092906,192,0.0
1675359337.093884,193,0.0
1675359337.094861,194,0.0
1675359337.095871,195,0.0
1675359337.096839,196,0.0
1675359337.097974,197,0.0
1675359337.098957,198,0.0
1675359337.099999,199,0.0
