Wall time,Step,Value,Var,Std
1674054964.577997,8,1.9848628198815277e-06,4.5939745063616755e-12,2.1433559e-6
1674054973.926216,16,1.1753060817718506,1.7445586919784546,1.32081743
1674054996.422908,32,14.919264793395996,38.6590461730957,6.21763992
1674055006.108089,64,32.88307571411133,131.16351318359375,11.452664
1674055128.774606,128,47.310462951660156,256.6448974609375,16.0201404
1674055142.771692,256,58.26728057861328,376.2029724121094,19.3959525
1674055166.722223,512,66.1175308227539,470.0130310058594,21.6797839
