Wall time,Step,Value
1675611731.731478,0,9.098793983459473
1675611731.742182,1,11.268791198730469
1675611731.751819,2,11.047371864318848
1675611731.761432,3,10.150025367736816
1675611731.771058,4,9.405400276184082
1675611731.780683,5,8.922378540039062
1675611731.790208,6,8.602599143981934
1675611731.799707,7,8.486103057861328
1675611731.80901,8,8.452506065368652
1675611731.818359,9,8.42517375946045
1675611731.827942,10,8.418572425842285
1675611731.837372,11,8.405594825744629
1675611731.846851,12,8.396733283996582
1675611731.856134,13,8.387297630310059
1675611731.865386,14,8.378238677978516
1675611731.874668,15,8.369561195373535
1675611731.885401,16,8.360621452331543
1675611731.897833,17,8.352181434631348
1675611731.907773,18,8.343565940856934
1675611731.917124,19,8.335039138793945
1675611731.926371,20,8.32657527923584
1675611731.935701,21,8.318184852600098
1675611731.945499,22,8.310185432434082
1675611731.955315,23,8.302371978759766
1675611731.964858,24,8.294596672058105
1675611731.974354,25,8.286859512329102
1675611731.983853,26,8.279156684875488
1675611731.99337,27,8.271486282348633
1675611732.002902,28,8.2638521194458
1675611732.012689,29,8.25624942779541
1675611732.02224,30,8.24868106842041
1675611732.031722,31,8.241145133972168
1675611732.041249,32,8.233643531799316
1675611732.050762,33,8.226174354553223
1675611732.060445,34,8.21873664855957
1675611732.070195,35,8.211332321166992
1675611732.079721,36,8.203961372375488
1675611732.08928,37,8.196621894836426
1675611732.098638,38,8.189313888549805
1675611732.108185,39,8.182038307189941
1675611732.117515,40,8.174793243408203
1675611732.126996,41,8.167580604553223
1675611732.136505,42,8.160399436950684
1675611732.145822,43,8.153249740600586
1675611732.155132,44,8.146130561828613
1675611732.164777,45,8.139041900634766
1675611732.174932,46,8.13198471069336
1675611732.184799,47,8.124957084655762
1675611732.194245,48,8.117959976196289
1675611732.203667,49,8.110992431640625
1675611732.213095,50,8.104056358337402
1675611732.222531,51,8.097147941589355
1675611732.231977,52,8.09027099609375
1675611732.241545,53,8.08342170715332
1675611732.255312,54,8.076602935791016
1675611732.264934,55,8.069812774658203
1675611732.274348,56,8.063051223754883
1675611732.284004,57,8.056319236755371
1675611732.293519,58,8.049615859985352
1675611732.303061,59,8.042941093444824
1675611732.3126,60,8.036294937133789
1675611732.322088,61,8.029678344726562
1675611732.331718,62,8.023089408874512
1675611732.341217,63,8.01653003692627
1675611732.350756,64,8.009998321533203
1675611732.360277,65,8.003494262695312
1675611732.369881,66,7.997020244598389
1675611732.379377,67,7.990574359893799
1675611732.392863,68,7.984157085418701
1675611732.402414,69,7.977768421173096
1675611732.411953,70,7.971407413482666
1675611732.421449,71,7.965075969696045
1675611732.431051,72,7.958773136138916
1675611732.440507,73,7.952498435974121
1675611732.449858,74,7.946252346038818
1675611732.459281,75,7.940035343170166
1675611732.468576,76,7.933846473693848
1675611732.478154,77,7.927685260772705
1675611732.487512,78,7.921552658081055
1675611732.496784,79,7.91544771194458
1675611732.506131,80,7.909371376037598
1675611732.515483,81,7.903322696685791
1675611732.524939,82,7.897300720214844
1675611732.534182,83,7.891306400299072
1675611732.544436,84,7.885339260101318
1675611732.557086,85,7.879397869110107
1675611732.566823,86,7.873483657836914
1675611732.576247,87,7.867594242095947
1675611732.585805,88,7.861730575561523
1675611732.595387,89,7.855892658233643
1675611732.60471,90,7.850080490112305
1675611732.614457,91,7.844290733337402
1675611732.62371,92,7.838526248931885
1675611732.632892,93,7.8327860832214355
1675611732.642096,94,7.82706880569458
1675611732.651326,95,7.821375370025635
1675611732.660555,96,7.815704822540283
1675611732.669709,97,7.810056209564209
1675611732.679095,98,7.804430961608887
1675611732.691135,99,7.798826694488525
1675611732.702229,100,7.793245792388916
1675611732.711491,101,7.787685394287109
1675611732.720681,102,7.782145977020264
1675611732.729936,103,7.776628017425537
1675611732.739171,104,7.77113151550293
1675611732.748539,105,7.76565408706665
1675611732.757503,106,7.760198593139648
1675611732.7666,107,7.754763603210449
1675611732.775739,108,7.7493486404418945
1675611732.784839,109,7.743953704833984
1675611732.794071,110,7.7385783195495605
1675611732.803308,111,7.733222484588623
1675611732.812388,112,7.72788667678833
1675611732.821501,113,7.722570419311523
1675611732.830582,114,7.717272758483887
1675611732.839779,115,7.711994647979736
1675611732.849139,116,7.706735610961914
1675611732.863182,117,7.701495170593262
1675611732.873158,118,7.696272850036621
1675611732.882646,119,7.691070556640625
1675611732.891943,120,7.685885906219482
1675611732.9014,121,7.68071985244751
1675611732.910646,122,7.675571918487549
1675611732.919836,123,7.670441627502441
1675611732.929132,124,7.665330410003662
1675611732.938389,125,7.66023588180542
1675611732.947533,126,7.655159950256348
1675611732.957084,127,7.650101184844971
1675611732.966436,128,7.645061016082764
1675611732.977356,129,7.640037536621094
1675611732.987523,130,7.635031700134277
1675611732.996937,131,7.630042552947998
1675611733.006457,132,7.625070571899414
1675611733.015823,133,7.620115756988525
1675611733.025223,134,7.615178108215332
1675611733.034591,135,7.610257625579834
