Wall time,Step,Value
1675442260.159157,0,359.575927734375
1675442260.168389,1,740.9288330078125
1675442260.175734,2,865.1672973632812
1675442260.18294,3,500.5724792480469
1675442260.190122,4,244.3591766357422
1675442260.197296,5,93.46297454833984
1675442260.204435,6,32.58900451660156
1675442260.211615,7,15.383808135986328
1675442260.218715,8,8.78297233581543
1675442260.225827,9,6.922188758850098
1675442260.232868,10,8.71649169921875
1675442260.239913,11,8.195878982543945
1675442260.246994,12,8.337872505187988
1675442260.254087,13,6.2544989585876465
1675442260.261168,14,6.661036014556885
1675442260.268513,15,6.154106140136719
1675442260.279615,16,5.980535984039307
1675442260.28681,17,5.578754901885986
1675442260.293961,18,5.130393981933594
1675442260.30108,19,5.308398246765137
1675442260.308149,20,5.789439678192139
1675442260.315166,21,5.85068941116333
1675442260.322178,22,5.231783390045166
1675442260.329209,23,4.664237022399902
1675442260.336318,24,4.56911563873291
1675442260.34342,25,4.885444641113281
1675442260.350476,26,5.024367809295654
1675442260.357545,27,4.747254371643066
1675442260.364573,28,4.2441864013671875
1675442260.371767,29,4.674042224884033
1675442260.378773,30,4.451832294464111
1675442260.385998,31,4.051379203796387
1675442260.393707,32,6.40153169631958
1675442260.401112,33,4.201809406280518
1675442260.408052,34,4.481675148010254
1675442260.415004,35,3.9506301879882812
1675442260.421943,36,4.3934526443481445
1675442260.4289,37,4.51306676864624
1675442260.439947,38,4.736176013946533
1675442260.446916,39,3.658841133117676
1675442260.453974,40,3.9003746509552
1675442260.460957,41,4.080849647521973
1675442260.467917,42,3.7156779766082764
1675442260.475014,43,4.825686454772949
1675442260.481983,44,4.156388282775879
1675442260.489103,45,4.021755695343018
1675442260.498702,46,3.6207685470581055
1675442260.507841,47,3.298419713973999
1675442260.515723,48,3.6640918254852295
1675442260.522977,49,3.453782320022583
1675442260.529982,50,3.2847514152526855
1675442260.536995,51,3.2325150966644287
1675442260.544005,52,2.9235925674438477
1675442260.55103,53,2.767972946166992
1675442260.558029,54,2.67838978767395
1675442260.565051,55,2.7370734214782715
1675442260.572119,56,2.7462282180786133
1675442260.579327,57,2.68338680267334
1675442260.586384,58,2.618527889251709
1675442260.593433,59,2.692737579345703
1675442260.600498,60,3.7013790607452393
1675442260.60802,61,3.155679941177368
1675442260.618204,62,2.553311824798584
1675442260.625337,63,2.3566668033599854
1675442260.632439,64,2.1433663368225098
1675442260.639539,65,2.2570765018463135
1675442260.646599,66,2.3252971172332764
1675442260.653699,67,2.721982479095459
1675442260.660798,68,2.820780038833618
1675442260.667888,69,2.7464675903320312
1675442260.674975,70,2.5113518238067627
1675442260.682203,71,2.3605072498321533
1675442260.689348,72,2.888864755630493
1675442260.696407,73,3.090606689453125
1675442260.703421,74,2.8421525955200195
1675442260.710562,75,2.45219087600708
1675442260.717615,76,2.1943893432617188
1675442260.724685,77,2.16949462890625
1675442260.731742,78,2.2385008335113525
1675442260.73886,79,2.2397046089172363
1675442260.746045,80,2.143490791320801
1675442260.753104,81,2.062621831893921
1675442260.760153,82,2.1857335567474365
1675442260.767273,83,2.064197301864624
1675442260.774293,84,1.9710911512374878
1675442260.781444,85,2.1154425144195557
1675442260.788638,86,2.293130397796631
1675442260.795656,87,2.532233238220215
1675442260.802664,88,2.0558736324310303
1675442260.809638,89,1.904256820678711
1675442260.816694,90,1.8033040761947632
1675442260.823725,91,1.716046690940857
1675442260.830735,92,1.7349153757095337
1675442260.837784,93,1.7041927576065063
1675442260.844907,94,1.6925021409988403
1675442260.851951,95,1.6788647174835205
1675442260.858956,96,1.6448734998703003
1675442260.865971,97,1.6129952669143677
1675442260.873008,98,1.6892272233963013
1675442260.880048,99,1.5878530740737915
